Date,Team,Acquired,Relinquished,Notes
2015-05-05,Grizzlies,• Mike Conley Jr.,,activated from IL
2015-05-05,Wizards,,• John Wall (Hildred),placed on IL with fractured left hand/wrist
2015-05-05,Wizards,• Will Bynum,,activated from IL
2015-05-08,Clippers,,• Jordan Hamilton,placed on IL with concussion (out for season)
2015-05-08,Clippers,• Chris Paul,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2015-05-10,Bulls,,• Pau Gasol,placed on IL with strained left hamstring
2015-05-10,Bulls,• Cameron Bairstow,,activated from IL
2015-05-11,Warriors,,• Marreese Speights,placed on IL with strained right calf
2015-05-11,Warriors,• Brandon Rush,,activated from IL
2015-05-13,Grizzlies,,• Tony Allen,placed on IL with strained hamstring
2015-05-13,Grizzlies,• Russ Smith,,activated from IL
2015-05-13,Wizards,,• Martell Webster,placed on IL (out for season)
2015-05-13,Wizards,• John Wall (Hildred),,activated from IL
2015-05-14,Bulls,,• Cameron Bairstow,placed on IL (out for season)
2015-05-14,Bulls,• Pau Gasol,,activated from IL
2015-05-15,Grizzlies,,• Russ Smith,placed on IL
2015-05-15,Grizzlies,• Tony Allen,,activated from IL
2015-05-24,Hawks,,• Kyle Korver,placed on IL with sprained right ankle (out for season)
2015-05-24,Hawks,• Austin Daye,,activated from IL
2015-06-04,Warriors,,• Brandon Rush,placed on IL
2015-06-04,Warriors,• Marreese Speights,,activated from IL
2015-10-27,Bulls,,• Cristiano Felicio,placed on IL
2015-10-27,Bulls,,• Mike Dunleavy Jr.,placed on IL recovering from surgery on back
2015-10-27,Cavaliers,,• Iman Shumpert,placed on IL recovering from surgery on right wrist
2015-10-27,Cavaliers,,• Kyrie Irving,placed on IL recovering from surgery on left knee to repair fractured kneecap
2015-10-27,Hawks,,• Tim Hardaway Jr.,placed on IL
2015-10-27,Hawks,,• Walter Tavares / Edy Tavares,placed on IL
2015-10-27,Pelicans,,• Norris Cole (Gene),placed on IL with sprained left ankle
2015-10-27,Pelicans,,• Quincy Pondexter,placed on IL recovering from arthroscopic surgery on left knee (out for season)
2015-10-27,Pelicans,,• Tyreke Evans,placed on IL recovering from arthroscopic surgery on right knee
 Date, Team, Acquired, Relinquished, Notes
2015-10-27,Pistons,,• Brandon Jennings,placed on IL with torn left Achilles
2015-10-27,Warriors,,• Ian Clark,placed on IL
2015-10-27,Warriors,,• Kevon Looney,placed on IL recovering from surgery on right hip to repair torn labrum
2015-10-28,76ers,,• Carl Landry,placed on IL recovering from surgery on right wrist
2015-10-28,76ers,,• Joel Embiid,placed on IL with foot injury
2015-10-28,76ers,,• Tony Wroten Jr.,placed on IL with knee injury
2015-10-28,Blazers,,• Cliff Alexander,placed on IL with sore left knee
2015-10-28,Blazers,,• Gerald Henderson Jr.,placed on IL with sore left hip
2015-10-28,Bucks,,• Jabari Parker,placed on IL recovering from surgery on left knee to repair torn ACL
2015-10-28,Bucks,,• Tyler Ennis,placed on IL recovering from surgery on right shoulder
2015-10-28,Celtics,,• James Young,placed on IL
2015-10-28,Celtics,,• R.J. Hunter,placed on IL will illness
2015-10-28,Clippers,,• Branden Dawson,placed on IL
2015-10-28,Clippers,,• C.J. Wilcox,placed on IL
2015-10-28,Grizzlies,,• Jarell Martin,placed on IL recovering from surgery on left foot to repair fracture
2015-10-28,Grizzlies,,• Jarnell Stokes,placed on IL
2015-10-28,Heat,,• Amare Stoudemire / Amar'e Stoudemire,placed on IL with rehab of knee
2015-10-28,Heat,,• Josh Richardson,placed on IL
2015-10-28,Hornets,,• Michael Kidd-Gilchrist,placed on IL recovering from surgery on right shoulder to repair torn labrum
2015-10-28,Hornets,,• Troy Daniels,placed on IL with strained left hamstring
2015-10-28,Jazz,,• Dante Exum,placed on IL recovering from surgery on left knee to repair torn ACL (out for season)
2015-10-28,Jazz,,• Jeff Withey,placed on IL
2015-10-28,Kings,,• Duje Dukan,placed on IL
2015-10-28,Kings,,• Eric Moreland,placed on IL
2015-10-28,Knicks,,• Louis Amundson / Lou Amundson,placed on IL with sore lower back
 Date, Team, Acquired, Relinquished, Notes
2015-10-28,Lakers,,• Larry Nance Jr.,placed on IL with tendinitis in right knee
2015-10-28,Lakers,,• Metta World Peace / Ron Artest,placed on IL
2015-10-28,Magic,,• Roy Devyn Marble / Roy Marble (Devyn),placed on IL
2015-10-28,Mavericks,,• Chandler Parsons,placed on IL with recovering from arthroscopic surgery on right knee to repair cartilage damage
2015-10-28,Mavericks,,• JaVale McGee,placed on IL with stress fracture in tibia in left leg
2015-10-28,Nuggets,,• Wilson Chandler,placed on IL with strained right hip (out for season)
2015-10-28,Pacers,,• Glenn Robinson III,placed on IL with sore right shoulder
2015-10-28,Pacers,,• Rakeem Christmas,placed on IL
2015-10-28,Pistons,,• Darrun Hilliard,placed on IL
2015-10-28,Raptors,,• Bruno Caboclo,placed on IL
2015-10-28,Raptors,,• Lucas Nogueira,placed on IL
2015-10-28,Rockets,,• Donatas Motiejunas,placed on IL with sore lower back
2015-10-28,Spurs,,• Boban Marjanovic,placed on IL
2015-10-28,Spurs,,• Jonathon Simmons,placed on IL
2015-10-28,Suns,,• Cory Jefferson,placed on IL
2015-10-28,Thunder,,• Josh Huestis,placed on IL
2015-10-28,Thunder,,• Steve Novak,placed on IL
2015-10-28,Timberwolves,,• Nikola Pekovic,placed on IL recovering from surgery on right Achilles
2015-10-28,Timberwolves,,• Tyus Jones,placed on IL
2015-10-28,Wizards,,• Alan Anderson,placed on IL recovering from surgery on left ankle to remove bone fragment
2015-10-28,Wizards,,• Martell Webster,placed on IL with sore right hip (out for season)
2015-10-29,Hawks,,• Mike Muscala,placed on IL with ankle injury
2015-10-29,Hawks,,• Thabo Sefolosha,placed on IL with ankle injury
2015-10-29,Hawks,• Tim Hardaway Jr.,,activated from IL
2015-10-29,Hawks,• Walter Tavares / Edy Tavares,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2015-10-29,Pacers,• Glenn Robinson III,,activated from IL
2015-10-30,Bulls,,• Cameron Bairstow,placed on IL
2015-10-30,Bulls,• Cristiano Felicio,,activated from IL
2015-10-30,Celtics,,• Jordan Mickey,placed on IL
2015-10-30,Celtics,• R.J. Hunter,,activated from IL
2015-10-30,Hawks,,• Kyle Korver,placed on IL
2015-10-30,Hawks,• Thabo Sefolosha,,activated from IL
2015-10-30,Heat,,• Chris Andersen,placed on IL
2015-10-30,Heat,• Amare Stoudemire / Amar'e Stoudemire,,activated from IL
2015-10-30,Kings,,• Quincy Acy,placed on IL
2015-10-30,Kings,• Eric Moreland,,activated from IL
2015-10-30,Nets,,• Chris McCullough,placed on IL with knee injury
2015-10-30,Nets,,• Willie Reed,placed on IL recovering from surgery on right thumb to repair torn ligament
2015-10-30,Nuggets,,• Jusuf Nurkic,placed on IL with bruised knee
2015-10-30,Pistons,• Darrun Hilliard,,activated from IL
2015-10-30,Thunder,,• Cameron Payne,placed on IL
2015-10-30,Thunder,• Steve Novak,,activated from IL
2015-10-30,Warriors,,• Andrew Bogut,placed on IL with concussion
2015-10-30,Warriors,• Ian Clark,,activated from IL
2015-10-30,Pistons,,• Jodie Meeks,placed on IL with fractured right foot
2015-10-31,Jazz,,• Tibor Pleiss,placed on IL
2015-10-31,Jazz,• Jeff Withey,,activated from IL
2015-10-31,Kings,,• Eric Moreland,placed on IL
2015-10-31,Kings,• Quincy Acy,,activated from IL
2015-11-01,Bulls,,• Kirk Hinrich,placed on IL with sore toe
 Date, Team, Acquired, Relinquished, Notes
2015-11-01,Bulls,• Cameron Bairstow,,activated from IL
2015-11-01,Hawks,,• Tim Hardaway Jr.,placed on IL
2015-11-01,Hawks,,• Walter Tavares / Edy Tavares,placed on IL
2015-11-01,Hawks,• Kyle Korver,,activated from IL
2015-11-01,Hawks,• Mike Muscala,,activated from IL
2015-11-01,Hornets,,• Aaron Harrison,placed on IL
2015-11-01,Hornets,• Troy Daniels,,activated from IL
2015-11-01,Lakers,,• Robert Sacre,placed on IL
2015-11-01,Lakers,• Metta World Peace / Ron Artest,,activated from IL
2015-11-01,Mavericks,,• Justin Anderson,placed on IL
2015-11-01,Mavericks,• Chandler Parsons,,activated from IL
2015-11-01,Thunder,,• Steve Novak,placed on IL
2015-11-01,Thunder,• Cameron Payne,,activated from IL
2015-11-02,Spurs,,• Matt Bonner,placed on IL
2015-11-02,Spurs,• Boban Marjanovic,,activated from IL
2015-11-02,Suns,,• Devin Booker,placed on IL with ankle injury
2015-11-02,Suns,• Cory Jefferson,,activated from IL
2015-11-03,Hawks,,• Thabo Sefolosha,placed on IL with ankle injury
2015-11-03,Hawks,• Tim Hardaway Jr.,,activated from IL
2015-11-03,Heat,,• Amare Stoudemire / Amar'e Stoudemire,placed on IL with rehab of knee
2015-11-03,Heat,,• Gerald Green (b. 1986-01-26),placed on IL with illness
2015-11-03,Heat,• Chris Andersen,,activated from IL
2015-11-03,Heat,• Josh Richardson,,activated from IL
2015-11-03,Kings,,• DeMarcus Cousins,placed on IL with strained Achilles
2015-11-03,Kings,• Eric Moreland,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2015-11-03,Lakers,,• Anthony Brown,placed on IL
2015-11-03,Mavericks,,• John Jenkins,placed on IL
2015-11-03,Mavericks,• Justin Anderson,,activated from IL
2015-11-03,Pacers,,• Shayne Whittington,placed on IL
2015-11-03,Lakers,• Larry Nance Jr.,,activated from IL
2015-11-04,Bucks,,• John Henson,placed on IL with sore left Achilles
2015-11-04,Bucks,,• O.J. Mayo,placed on IL with strained right hamstring
2015-11-04,Bucks,• Jabari Parker,,activated from IL
2015-11-04,Bucks,• Tyler Ennis,,activated from IL
2015-11-04,Celtics,,• Marcus Smart,placed on IL with sprained left toe
2015-11-04,Hawks,,• Kyle Korver,placed on IL
2015-11-04,Hawks,• Thabo Sefolosha,,activated from IL
2015-11-04,Jazz,,• Jeff Withey,placed on IL
2015-11-04,Jazz,• Tibor Pleiss,,activated from IL
2015-11-04,Knicks,,• Arron Afflalo,placed on IL with strained left hamstring
2015-11-04,Knicks,• Louis Amundson / Lou Amundson,,activated from IL
2015-11-04,Suns,,• Cory Jefferson,placed on IL
2015-11-04,Suns,• Devin Booker,,activated from IL
2015-11-05,Grizzlies,,• Jordan Adams,placed on IL with right knee injury
2015-11-05,Grizzlies,• Jarnell Stokes,,activated from IL
2015-11-05,Heat,,• Mario Chalmers,placed on IL with knee injury
2015-11-05,Heat,• Amare Stoudemire / Amar'e Stoudemire,,activated from IL
2015-11-05,Mavericks,,• Salah Mejri,placed on IL
2015-11-05,Mavericks,• John Jenkins,,activated from IL
2015-11-06,Bucks,,• Michael Carter-Williams,placed on IL with strained left ankle
 Date, Team, Acquired, Relinquished, Notes
2015-11-06,Bucks,• John Henson,,activated from IL
2015-11-06,Celtics,• Jordan Mickey,,activated from IL
2015-11-06,Hawks,,• Thabo Sefolosha,placed on IL with ankle injury
2015-11-06,Hawks,• Kyle Korver,,activated from IL
2015-11-06,Heat,• Josh Richardson,,activated from IL (P)
2015-11-06,Heat,• Mario Chalmers,,activated from IL
2015-11-06,Magic,,• Nikola Vucevic,placed on IL with bone bruise in right knee
2015-11-06,Magic,• Roy Devyn Marble / Roy Marble (Devyn),,activated from IL
2015-11-06,Pelicans,,• Kendrick Perkins,placed on IL with strained right pectoral muscle
2015-11-06,Rockets,,• Patrick Beverley,placed on IL with concussion
2015-11-06,Pelicans,• Norris Cole (Gene),,activated from IL
2015-11-07,Hawks,,• Tiago Splitter,placed on IL with calf injury
2015-11-07,Hawks,,• Tim Hardaway Jr.,placed on IL
2015-11-07,Hawks,• Thabo Sefolosha,,activated from IL
2015-11-07,Hawks,• Walter Tavares / Edy Tavares,,activated from IL
2015-11-07,Kings,• Duje Dukan,,activated from IL
2015-11-07,Thunder,,• Nick Collison,placed on IL with strained hamstring
2015-11-07,Timberwolves,• Tyus Jones,,activated from IL
2015-11-08,Blazers,,• Luis Montero,placed on IL
2015-11-08,Blazers,• Cliff Alexander,,activated from IL
2015-11-08,Raptors,,• DeMarre Carroll,placed on IL with sore right heel
2015-11-08,Raptors,• Lucas Nogueira,,activated from IL
2015-11-09,Hawks,,• Walter Tavares / Edy Tavares,placed on IL
2015-11-09,Hawks,• Tiago Splitter,,activated from IL
2015-11-09,Kings,,• Seth Curry,placed on IL with sprained right ankle
 Date, Team, Acquired, Relinquished, Notes
2015-11-09,Kings,• DeMarcus Cousins,,activated from IL
2015-11-09,Timberwolves,,• Tyus Jones,placed on IL
2015-11-09,Warriors,,• Ian Clark,placed on IL
2015-11-09,Warriors,• Andrew Bogut,,activated from IL
2015-11-10,Celtics,,• Jordan Mickey,placed on IL
2015-11-10,Celtics,• James Young,,activated from IL
2015-11-10,Lakers,,• Kobe Bryant,placed on IL for rest / sore back
2015-11-10,Lakers,• Anthony Brown,,activated from IL
2015-11-10,Mavericks,,• John Jenkins,placed on IL
2015-11-10,Mavericks,• Salah Mejri,,activated from IL
2015-11-10,Raptors,,• Terrence Ross,placed on IL with left thumb injury
2015-11-10,Raptors,• Bruno Caboclo,,activated from IL
2015-11-10,Timberwolves,,• Kevin Garnett,placed on IL for rest
2015-11-10,Timberwolves,• Tyus Jones,,activated from IL
2015-11-11,Blazers,,• Cliff Alexander,placed on IL
2015-11-11,Blazers,• Gerald Henderson Jr.,,activated from IL
2015-11-11,Celtics,,• Avery Bradley,placed on IL with leg injury
2015-11-11,Celtics,• Marcus Smart,,activated from IL
2015-11-11,Knicks,,• Cleanthony Early,placed on IL
2015-11-11,Knicks,• Arron Afflalo,,activated from IL
2015-11-11,Magic,,• Jason Smith,placed on IL
2015-11-11,Magic,• Nikola Vucevic,,activated from IL
2015-11-11,Mavericks,,• Chandler Parsons,placed on IL with rehab of knee / rest
2015-11-11,Mavericks,• John Jenkins,,activated from IL
2015-11-11,Rockets,,• K.J. McDaniels,placed on IL
 Date, Team, Acquired, Relinquished, Notes
2015-11-11,Rockets,• Patrick Beverley,,activated from IL
2015-11-11,Rockets,• Terrence Jones,,activated from IL
2015-11-11,Spurs,,• Boban Marjanovic,placed on IL
2015-11-11,Spurs,• Matt Bonner,,activated from IL
2015-11-11,Warriors,,• Brandon Rush,placed on IL
2015-11-11,Warriors,• Ian Clark,,activated from IL
2015-11-12,Jazz,,• Rudy Gobert,placed on IL with sprained left ankle
2015-11-12,Jazz,• Jeff Withey,,activated from IL
2015-11-12,Timberwolves,,• Ricky Rubio,placed on IL with hamstring injury
2015-11-12,Timberwolves,• Kevin Garnett,,activated from IL
2015-11-12,Warriors,• Brandon Rush,,activated from IL
2015-11-13,Blazers,,• Meyers Leonard,placed on IL with dislocated left shoulder
2015-11-13,Blazers,• Cliff Alexander,,activated from IL
2015-11-13,Bulls,,• Cristiano Felicio,placed on IL
2015-11-13,Bulls,• Kirk Hinrich,,activated from IL
2015-11-13,Celtics,,• James Young,placed on IL
2015-11-13,Celtics,• Avery Bradley,,activated from IL
2015-11-13,Hawks,,• Lamar Patterson,placed on IL
2015-11-13,Hawks,• Tim Hardaway Jr.,,activated from IL
2015-11-13,Hornets,,• Cody Zeller,placed on IL with ankle injury
2015-11-13,Hornets,• Aaron Harrison,,activated from IL
2015-11-13,Jazz,,• Rodney Hood,placed on IL with sore right foot
2015-11-13,Kings,,• Duje Dukan,placed on IL
2015-11-13,Kings,• Seth Curry,,activated from IL
2015-11-13,Lakers,,• Anthony Brown,placed on IL
 Date, Team, Acquired, Relinquished, Notes
2015-11-13,Lakers,• Kobe Bryant,,activated from IL
2015-11-13,Magic,,• Victor Oladipo,placed on IL with concussion
2015-11-13,Mavericks,,• John Jenkins,placed on IL
2015-11-13,Mavericks,• Chandler Parsons,,activated from IL
2015-11-13,Raptors,,• Lucas Nogueira,placed on IL
2015-11-13,Raptors,• DeMarre Carroll,,activated from IL
2015-11-13,Rockets,,• Sam Dekker,placed on IL with sore back
2015-11-13,Thunder,,• Kevin Durant,placed on IL with strained left hamstring
2015-11-13,Thunder,• Steve Novak,,activated from IL
2015-11-13,Jazz,• Rudy Gobert,,activated from IL
2015-11-13,Magic,• Jason Smith,,activated from IL
2015-11-14,Bucks,,• Tyler Ennis,placed on IL recovering from surgery on right shoulder
2015-11-14,Bucks,• Michael Carter-Williams,,activated from IL
2015-11-14,Mavericks,,• Chandler Parsons,placed on IL for rest / knee injury
2015-11-14,Mavericks,• John Jenkins,,activated from IL
2015-11-14,Rockets,,• Patrick Beverley,placed on IL with ankle injury
2015-11-14,Rockets,• Sam Dekker,,activated from IL
2015-11-14,Spurs,,• Emanuel Ginobili / Manu Ginobili,placed on IL with strained abductor (P) / adductor (CBC)
2015-11-14,Spurs,,• Kawhi Leonard,placed on IL with upper respiratory infection
2015-11-14,Spurs,• Boban Marjanovic,,activated from IL
2015-11-14,Suns,,• Ronnie Price,placed on IL with concussion
2015-11-14,Suns,• Cory Jefferson,,activated from IL
2015-11-14,Warriors,,• Kevon Looney,placed on IL
2015-11-14,Warriors,• Brandon Rush,,activated from IL (P)
2015-11-14,Spurs,• Jonathon Simmons,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2015-11-15,Hawks,,• Jeff Teague,placed on IL with sore left ankle
2015-11-15,Hornets,,• P.J. Hairston,placed on IL with bruised right quadricep
2015-11-15,Hornets,• Cody Zeller,,activated from IL
2015-11-15,Jazz,,• Tibor Pleiss,placed on IL
2015-11-15,Jazz,• Rodney Hood,,activated from IL
2015-11-15,Raptors,,• Bruno Caboclo,placed on IL
2015-11-15,Raptors,• Terrence Ross,,activated from IL
2015-11-15,Hawks,• Lamar Patterson,,activated from IL
2015-11-16,Lakers,,• Kobe Bryant,placed on IL for rest / back injury
2015-11-16,Lakers,• Anthony Brown,,activated from IL
2015-11-16,Mavericks,,• John Jenkins,placed on IL
2015-11-16,Mavericks,• Chandler Parsons,,activated from IL
2015-11-16,Rockets,,• Sam Dekker,placed on IL with sore back
2015-11-16,Spurs,,• Matt Bonner,placed on IL
2015-11-16,Spurs,• Emanuel Ginobili / Manu Ginobili,,activated from IL
