Date,Team,Acquired,Relinquished,Notes
2017-01-03,Celtics,• Demetrius Jackson,,activated from IL
2017-01-03,Celtics,• Jordan Mickey,,activated from IL
2017-01-03,Kings,,• Georgios Papagiannis / Giorgios Papagiannis / George Papagiannis,placed on IL
2017-01-03,Kings,,• Skal Labissiere,placed on IL
2017-01-03,Kings,• Arron Afflalo,,activated from IL
2017-01-03,Mavericks,,• A.J. Hammons,placed on IL
2017-01-03,Mavericks,• Andrew Bogut,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2017-01-03,Nuggets,,• Alonzo Gee,placed on IL
2017-01-03,Nuggets,• Darrell Arthur,,activated from IL
2017-01-03,Kings,• Rudy Gay,,activated from IL
2017-01-04,Bulls,,• Denzel Valentine,placed on IL with sore/sprained left ankle
2017-01-04,Bulls,• Dwyane Wade,,activated from IL
2017-01-04,Heat,,• Josh McRoberts,placed on IL with stress fracture in left foot
2017-01-04,Heat,• Dion Waiters,,activated from IL
2017-01-04,Hornets,• Marco Belinelli,,activated from IL
2017-01-04,Knicks,• Marshall Plumlee,,activated from IL
2017-01-04,Magic,• Evan Fournier,,activated from IL
2017-01-04,Warriors,,• James Michael McAdoo / James McAdoo (Michael),placed on IL
2017-01-04,Warriors,• Patrick McCaw,,activated from IL
2017-01-04,Grizzlies,• Troy Williams,,activated from IL
2017-01-04,Knicks,,• Maurice Ndour / Maurice N'dour,placed on IL
2017-01-04,Magic,,• C.J. Wilcox,placed on IL
2017-01-05,Blazers,,• Tim Quarterman,placed on IL
2017-01-05,Blazers,• Damian Lillard,,activated from IL
2017-01-05,Bucks,,• Michael Beasley,placed on IL
2017-01-05,Jazz,,• George Hill,placed on IL with concussion
2017-01-05,Jazz,• Dante Exum,,activated from IL
2017-01-05,Lakers,,• Ivica Zubac,placed on IL
2017-01-05,Lakers,• Metta World Peace / Ron Artest,,activated from IL
2017-01-05,Nuggets,,• Juancho Hernangomez / Juan Hernangomez,placed on IL
2017-01-05,Nuggets,• Alonzo Gee,,activated from IL
2017-01-05,Pacers,• Rakeem Christmas,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2017-01-05,Pelicans,,• Donatas Motiejunas,placed on IL
2017-01-05,Rockets,,• Bobby Brown,placed on IL
2017-01-05,Nuggets,• Kenneth Faried,,activated from IL
2017-01-05,Pacers,,• Georges Niang,placed on IL
2017-01-05,Rockets,• Chinanu Onuaku,,activated from IL
2017-01-06,Cavaliers,,• J.R. Smith,placed on IL recovering from surgery on right thumb to repair fracture
2017-01-06,Knicks,• Kristaps Porzingis,,activated from IL
2017-01-06,Timberwolves,,• Shabazz Muhammad,placed on IL with illness
2017-01-06,Timberwolves,• John Lucas III,,activated from IL
2017-01-06,Warriors,,• Damian Jones,placed on IL
2017-01-06,Warriors,• Anderson Varejao,,activated from IL
2017-01-06,Knicks,,• Marshall Plumlee,placed on IL
2017-01-07,Bulls,,• Paul Zipser,placed on IL
2017-01-07,Bulls,• Denzel Valentine,,activated from IL
2017-01-07,Celtics,,• Avery Bradley,placed on IL with Achilles injury / sprained ankle / illness
2017-01-07,Celtics,,• James Young,placed on IL
2017-01-07,Hawks,• Taurean Prince,,activated from IL
2017-01-07,Hornets,,• Christian Wood,placed on IL
2017-01-07,Hornets,,• Nicolas Batum,placed on IL with hyperextended/strained right knee
2017-01-07,Hornets,• Cody Zeller,,activated from IL
2017-01-07,Jazz,,• Raulzinho Neto / Raul Neto,placed on IL
2017-01-07,Jazz,• George Hill,,activated from IL
2017-01-07,Mavericks,• Jose Juan Barea / Jose Barea / J.J. Barea,,activated from IL
2017-01-07,Nuggets,• Kenneth Faried,,activated from IL
2017-01-07,Pacers,,• Rakeem Christmas,placed on IL
 Date, Team, Acquired, Relinquished, Notes
2017-01-07,Pelicans,,• Cheick Diallo,placed on IL
2017-01-07,Pelicans,• Donatas Motiejunas,,activated from IL
2017-01-07,Thunder,,• Kyle Singler,placed on IL
2017-01-07,Timberwolves,• Shabazz Muhammad,,activated from IL
2017-01-07,Pacers,• Georges Niang,,activated from IL
2017-01-07,Thunder,• Cameron Payne,,activated from IL
2017-01-07,Hawks,,• Mike Dunleavy Jr.,placed on IL
2017-01-08,Lakers,,• Metta World Peace / Ron Artest,placed on IL
2017-01-08,Magic,• C.J. Wilcox,,activated from IL
2017-01-08,Rockets,• Bobby Brown,,activated from IL
2017-01-08,Rockets,,• Kyle Wiltjer,placed on IL
2017-01-08,Lakers,• Ivica Zubac,,activated from IL
2017-01-09,Bulls,,• Denzel Valentine,placed on IL
2017-01-09,Bulls,• Paul Zipser,,activated from IL
2017-01-09,Knicks,,• Mindaugas Kuzminskas,placed on IL
2017-01-09,Knicks,• Maurice Ndour / Maurice N'dour,,activated from IL
2017-01-09,Mavericks,,• Nicolas Brussino,placed on IL
2017-01-09,Pelicans,,• Omer Asik,placed on IL
2017-01-09,Pelicans,• Cheick Diallo,,activated from IL
2017-01-10,Bucks,,• Steve Novak,placed on IL
2017-01-10,Bucks,• Rashad Vaughn,,activated from IL
2017-01-10,Bulls,,• Jimmy Butler,placed on IL with illness
2017-01-10,Bulls,,• Nikola Mirotic,placed on IL with flu / strep throat
2017-01-10,Bulls,• Denzel Valentine,,activated from IL
2017-01-10,Lakers,,• Ivica Zubac,placed on IL
 Date, Team, Acquired, Relinquished, Notes
2017-01-10,Lakers,• Metta World Peace / Ron Artest,,activated from IL
2017-01-10,Nets,,• Trevor Booker,placed on IL with bruised left hip
2017-01-10,Warriors,,• Klay Thompson,placed on IL for rest
2017-01-10,Warriors,• James Michael McAdoo / James McAdoo (Michael),,activated from IL
2017-01-10,Hornets,• Nicolas Batum,,activated from IL
2017-01-10,Nets,• Chris McCullough,,activated from IL
2017-01-11,Grizzlies,• Deyonta Davis,,activated from IL
2017-01-11,Knicks,,• Maurice Ndour / Maurice N'dour,placed on IL
2017-01-11,Knicks,• Mindaugas Kuzminskas,,activated from IL
2017-01-11,Pelicans,,• Anthony Davis,placed on IL with bruised left hip
2017-01-11,Rockets,,• Eric Gordon,placed on IL with sore left big toe
2017-01-11,Thunder,,• Semaj Christon,placed on IL
2017-01-11,Thunder,• Kyle Singler,,activated from IL
2017-01-11,Timberwolves,,• Zach LaVine,placed on IL with bruised left hip
2017-01-12,Bucks,• Michael Beasley,,activated from IL
2017-01-12,Knicks,,• Kristaps Porzingis,placed on IL with sore left Achilles
2017-01-12,Lakers,,• Metta World Peace / Ron Artest,placed on IL
2017-01-12,Lakers,• Ivica Zubac,,activated from IL
2017-01-12,Nets,• Trevor Booker,,activated from IL
2017-01-12,Nuggets,,• Alonzo Gee,placed on IL
2017-01-12,Nuggets,,• Darrell Arthur,placed on IL with sore left knee
2017-01-12,Pelicans,• Omer Asik,,activated from IL
2017-01-12,Warriors,,• James Michael McAdoo / James McAdoo (Michael),placed on IL
2017-01-12,Warriors,• Klay Thompson,,activated from IL
2017-01-12,Knicks,• Maurice Ndour / Maurice N'dour,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2017-01-12,Nets,,• Chris McCullough,placed on IL
2017-01-13,Grizzlies,,• Wade Baldwin IV,placed on IL
2017-01-13,Grizzlies,• Deyonta Davis,,activated from IL
2017-01-13,Hawks,• Mike Dunleavy Jr.,,activated from IL
2017-01-13,Nets,,• Isaiah Whitehead,placed on IL with knee injury
2017-01-13,Nets,• Chris McCullough,,activated from IL
2017-01-13,Pistons,,• Kentavious Caldwell-Pope,placed on IL with strained rotator cuff in left shoulder / rest
2017-01-13,Pistons,• Reggie Bullock,,activated from IL
2017-01-13,Rockets,• Eric Gordon,,activated from IL
2017-01-13,76ers,,• Richaun Holmes,placed on IL with concussion
2017-01-14,Bulls,• Jimmy Butler,,activated from IL
2017-01-14,Jazz,,• Joe Johnson,placed on IL for rest
2017-01-14,Jazz,• Raulzinho Neto / Raul Neto,,activated from IL
2017-01-14,Lakers,,• Luol Deng,placed on IL with sprained right wrist
2017-01-14,Lakers,• Metta World Peace / Ron Artest,,activated from IL
2017-01-14,Pelicans,,• Alexis Ajinca / Alex Ajinca,placed on IL
2017-01-14,Pelicans,• Anthony Davis,,activated from IL
2017-01-14,Spurs,,• Dejounte Murray,placed on IL with sprained right ankle
2017-01-14,Spurs,• Bryn Forbes,,activated from IL
2017-01-15,Mavericks,,• Andrew Bogut,placed on IL with strained right hamstring
2017-01-15,Nets,,• Brook Lopez,placed on IL for rest
2017-01-15,Nets,• Isaiah Whitehead,,activated from IL
2017-01-15,Rockets,,• Chinanu Onuaku,placed on IL
2017-01-15,Rockets,• Clint Capela,,activated from IL
2017-01-15,Timberwolves,• Zach LaVine,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2017-01-15,Mavericks,• Nicolas Brussino,,activated from IL
2017-01-16,Celtics,• Avery Bradley,,activated from IL
2017-01-16,Jazz,,• Rodney Hood,placed on IL with bruised right knee
2017-01-16,Jazz,• Joe Johnson,,activated from IL
2017-01-16,Knicks,,• Lance Thomas,placed on IL with fractured orbital bone
2017-01-16,Knicks,• Marshall Plumlee,,activated from IL
2017-01-16,Pelicans,,• Cheick Diallo,placed on IL
2017-01-16,Pelicans,• Alexis Ajinca / Alex Ajinca,,activated from IL
2017-01-16,Warriors,,• Anderson Varejao,placed on IL
2017-01-16,Warriors,• James Michael McAdoo / James McAdoo (Michael),,activated from IL
2017-01-17,Bulls,,• Taj Gibson,placed on IL with sore left ankle
2017-01-17,Bulls,• Nikola Mirotic,,activated from IL
2017-01-17,Nets,,• Chris McCullough,placed on IL
2017-01-17,Nets,• Brook Lopez,,activated from IL
2017-01-17,Nuggets,,• Gary Harris,placed on IL
2017-01-17,Nuggets,• Alonzo Gee,,activated from IL
2017-01-17,Rockets,• Clint Capela,,activated from IL
2017-01-18,Hawks,,• Mike Muscala,placed on IL with sore/sprained left ankle
2017-01-18,Kings,,• Omri Casspi,placed on IL with strained right calf
2017-01-18,Kings,• Skal Labissiere,,activated from IL
2017-01-18,Knicks,,• Joakim Noah,placed on IL with sprained left ankle
2017-01-18,Pistons,,• Jon Leuer,placed on IL with bone bruise in right knee
2017-01-18,Pistons,• Michael Gbinije,,activated from IL
2017-01-18,Raptors,,• Lucas Nogueira,placed on IL with concussion
2017-01-18,Raptors,• Jared Sullinger,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2017-01-18,Warriors,,• James Michael McAdoo / James McAdoo (Michael),placed on IL
2017-01-18,Warriors,• Anderson Varejao,,activated from IL
2017-01-18,Knicks,• Kristaps Porzingis,,activated from IL
2017-01-19,Heat,,• Justise Winslow,placed on IL recovering from surgery on right shoulder to repair torn labrum (out for season)
2017-01-19,Nuggets,• Gary Harris,,activated from IL
2017-01-19,Spurs,,• Bryn Forbes,placed on IL
2017-01-19,Spurs,• Dejounte Murray,,activated from IL
2017-01-20,Bulls,,• Isaiah Canaan,placed on IL
2017-01-20,Bulls,• Taj Gibson,,activated from IL
2017-01-20,Jazz,,• Rodney Hood,placed on IL
2017-01-20,Kings,,• Rudy Gay,placed on IL recovering from surgery to repair torn left Achilles tendon (out for season)
2017-01-20,Kings,• Georgios Papagiannis / Giorgios Papagiannis / George Papagiannis,,activated from IL
2017-01-20,Pelicans,,• Alexis Ajinca / Alex Ajinca,placed on IL
2017-01-20,Pelicans,• Cheick Diallo,,activated from IL
2017-01-20,Raptors,,• Patrick Patterson,placed on IL with sore left knee
2017-01-20,Raptors,• Delon Wright,,activated from IL
2017-01-20,Warriors,,• David West,placed on IL with fractured left thumb
2017-01-20,Warriors,• James Michael McAdoo / James McAdoo (Michael),,activated from IL
2017-01-20,Hornets,• Christian Wood,,activated from IL
2017-01-21,Celtics,,• Avery Bradley,placed on IL with sore/strained right Achilles
2017-01-21,Celtics,,• Jonas Jerebko,placed on IL with illness
2017-01-21,Celtics,• James Young,,activated from IL
2017-01-21,Hornets,,• Jeremy Lamb,placed on IL with sore foot
2017-01-21,Jazz,• Rodney Hood,,activated from IL
2017-01-21,Knicks,,• Marshall Plumlee,placed on IL
 Date, Team, Acquired, Relinquished, Notes
2017-01-21,Knicks,• Joakim Noah,,activated from IL
2017-01-21,Nuggets,,• Gary Harris,placed on IL
2017-01-21,Nuggets,• Darrell Arthur,,activated from IL
2017-01-21,Pistons,,• Michael Gbinije,placed on IL with arm injury
2017-01-21,Pistons,• Jon Leuer,,activated from IL
2017-01-21,Spurs,,• Pau Gasol,placed on IL recovering from surgery on left ring finger to repair fracture
2017-01-21,Spurs,• Bryn Forbes,,activated from IL
2017-01-21,Celtics,• Tyler Zeller,,activated from IL
2017-01-21,76ers,• Richaun Holmes,,activated from IL
2017-01-22,Lakers,,• D'Angelo Russell,placed on IL with strained left calf / sprained ligament in right knee
2017-01-22,Lakers,,• Metta World Peace / Ron Artest,placed on IL
2017-01-22,Lakers,• Larry Nance Jr.,,activated from IL
2017-01-22,Lakers,• Luol Deng,,activated from IL
2017-01-22,Magic,,• Jodie Meeks,placed on IL with dislocated right thumb (DTD)
2017-01-22,Nuggets,,• Emmanuel Mudiay,placed on IL with sore lower back
2017-01-22,Nuggets,• Gary Harris,,activated from IL
2017-01-22,Raptors,,• Delon Wright,placed on IL with right shoulder injury
2017-01-22,Raptors,• Lucas Nogueira,,activated from IL
2017-01-22,Raptors,• Patrick Patterson,,activated from IL
2017-01-22,Timberwolves,,• Ricky Rubio,placed on IL for personal reasons
2017-01-22,Warriors,,• Shaun Livingston,placed on IL for rest
2017-01-22,Warriors,• Damian Jones,,activated from IL
2017-01-23,Nets,,• Joe Harris,placed on IL with sprained left ankle
2017-01-23,Pacers,,• Aaron Brooks,placed on IL with sore right knee
2017-01-23,Pelicans,,• Anthony Davis,placed on IL with bruised right quadriceps
 Date, Team, Acquired, Relinquished, Notes
2017-01-23,Pelicans,• Alexis Ajinca / Alex Ajinca,,activated from IL
2017-01-23,Pistons,,• Henry Ellenson,placed on IL
2017-01-23,Pistons,• Kentavious Caldwell-Pope,,activated from IL
2017-01-23,Warriors,,• Andre Iguodala,placed on IL for rest
2017-01-23,Warriors,• Shaun Livingston,,activated from IL
2017-01-23,Nets,• Chris McCullough,,activated from IL
2017-01-23,Pacers,• Rakeem Christmas,,activated from IL
2017-01-24,Celtics,,• Gerald Green (b. 1986-01-26),placed on IL with illness
2017-01-24,Celtics,• Jonas Jerebko,,activated from IL
2017-01-24,Celtics,• Tyler Zeller,,activated from IL
2017-01-24,Clippers,• Blake Griffin,,activated from IL
2017-01-24,Raptors,,• DeMar DeRozan,placed on IL with sprained right ankle
2017-01-24,Raptors,• Lucas Nogueira,,activated from IL
2017-01-24,Spurs,,• (William) Tony Parker,placed on IL with sore left foot
2017-01-24,Suns,,• Jared Dudley,placed on IL with flu
2017-01-24,Suns,• Derrick Jones Jr.,,activated from IL
2017-01-24,Timberwolves,• Ricky Rubio,,activated from IL
2017-01-25,Celtics,,• Demetrius Jackson,placed on IL with illness
2017-01-25,Celtics,• Gerald Green (b. 1986-01-26),,activated from IL
2017-01-25,Hornets,,• Cody Zeller,placed on IL with bruised quadriceps
2017-01-25,Hornets,• Jeremy Lamb,,activated from IL
2017-01-25,Mavericks,,• Jose Juan Barea / Jose Barea / J.J. Barea,placed on IL with strained hamstring
2017-01-25,Mavericks,• Andrew Bogut,,activated from IL
2017-01-25,Pelicans,,• Cheick Diallo,placed on IL
2017-01-25,Pelicans,• Anthony Davis,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2017-01-25,Warriors,,• Damian Jones,placed on IL
2017-01-25,Warriors,• Andre Iguodala,,activated from IL
2017-01-26,Jazz,,• Raulzinho Neto / Raul Neto,placed on IL
2017-01-26,Jazz,• Rodney Hood,,activated from IL
2017-01-26,Mavericks,,• Deron Williams,placed on IL with sprained left big toe
2017-01-26,Pacers,,• Kevin Seraphin,placed on IL with sore left knee
2017-01-26,Pacers,• Aaron Brooks,,activated from IL
2017-01-26,Suns,,• Dragan Bender,placed on IL with sore right ankle
2017-01-26,Suns,• Jared Dudley,,activated from IL
2017-01-26,Mavericks,• A.J. Hammons,,activated from IL
2017-01-27,Blazers,,• Ed Davis (Adam),placed on IL with sprained left wrist
2017-01-27,Blazers,• Tim Quarterman,,activated from IL
2017-01-27,Celtics,,• Al Horford,placed on IL with sore left groin
2017-01-27,Grizzlies,,• Jarell Martin,placed on IL
2017-01-27,Grizzlies,• Brandan Wright,,activated from IL
2017-01-27,Hawks,• Mike Muscala,,activated from IL
2017-01-27,Hornets,• Jeremy Lamb,,activated from IL
2017-01-27,Spurs,,• Jonathon Simmons,placed on IL with sprained right wrist
2017-01-27,Spurs,• (William) Tony Parker,,activated from IL
2017-01-27,Pistons,• Michael Gbinije,,activated from IL
2017-01-28,Clippers,,• Chris Paul,placed on IL recoverimg from surgery on left thumb to repair torn ligament
2017-01-29,Blazers,,• Tim Quarterman,placed on IL
2017-01-29,Bulls,,• Taj Gibson,placed on IL with sore left ankle
2017-01-29,Bulls,• Isaiah Canaan,,activated from IL
2017-01-29,Hawks,,• Thabo Sefolosha,placed on IL with groin injury (DTD)
 Date, Team, Acquired, Relinquished, Notes
2017-01-29,Knicks,,• Derrick Rose,placed on IL with sprained left ankle
2017-01-29,Knicks,• Marshall Plumlee,,activated from IL
2017-01-29,Raptors,• DeMar DeRozan,,activated from IL
2017-01-29,Thunder,,• Enes Kanter,placed on IL recovering from surgery on right arm / hand to repair fracture
2017-01-29,Thunder,• Semaj Christon,,activated from IL
2017-01-29,Warriors,,• Stephen Curry,placed on IL with stomach flu
2017-01-29,Warriors,• Damian Jones,,activated from IL
2017-01-29,Blazers,• Ed Davis (Adam),,activated from IL
2017-01-29,Raptors,,• Bruno Caboclo,placed on IL
2017-01-30,Celtics,• Al Horford,,activated from IL
2017-01-30,Grizzlies,,• Deyonta Davis,placed on IL with left foot injury
2017-01-30,Grizzlies,• Brandan Wright,,activated from IL
2017-01-30,Grizzlies,• Wade Baldwin IV,,activated from IL
2017-01-31,Lakers,,• Julius Randle,placed on IL with pneumonia
2017-01-31,Lakers,• D'Angelo Russell,,activated from IL
2017-01-31,Raptors,,• DeMar DeRozan,placed on IL with sore right ankle
2017-01-31,Raptors,• Delon Wright,,activated from IL
2017-01-31,Spurs,,• Bryn Forbes,placed on IL
2017-02-01,Bucks,,• Rashad Vaughn,placed on IL
2017-02-01,Bucks,• Steve Novak,,activated from IL
2017-02-01,Bulls,,• Denzel Valentine,placed on IL
2017-02-01,Bulls,• Taj Gibson,,activated from IL
2017-02-01,Grizzlies,,• Wade Baldwin IV,placed on IL
2017-02-01,Grizzlies,• Deyonta Davis,,activated from IL
2017-02-01,Jazz,,• Derrick Favors,placed on IL
 Date, Team, Acquired, Relinquished, Notes
2017-02-01,Jazz,• Raulzinho Neto / Raul Neto,,activated from IL
2017-02-01,Nets,,• Chris McCullough,placed on IL
